hour,day_of_week,is_weekend,access_frequency_24h,time_since_last_access_min,location_match,role_level,is_restricted_area,is_first_access_today,sequential_zone_violation,access_attempt_count,time_of_week,hour_deviation_from_norm,geographic_impossibility,distance_between_scans_km,velocity_km_per_min,zone_clearance_mismatch,department_zone_mismatch,concurrent_session_detected,label
7,4,0,3,130,1,1,0,0,1,0,103,0.0,0,0.0,0.0,0,0,0,0
7,1,0,5,104,1,1,0,0,0,0,31,0.667,0,0.0,0.0,0,0,0,0
7,2,0,2,111,1,2,0,0,0,1,55,1.333,0,0.0,0.0,0,0,0,0
7,4,0,2,228,1,2,0,0,0,0,103,0.667,0,0.0,0.0,0,1,0,0
10,2,0,1,226,1,1,0,1,0,0,58,0.667,0,0.0,0.0,0,0,0,0
7,4,0,2,217,1,2,0,1,0,0,103,0.667,0,0.0,0.0,0,0,0,0
13,0,0,3,18,1,1,0,1,0,0,13,1.333,0,0.0,0.0,1,0,0,0
11,0,0,2,192,1,1,0,1,0,0,11,0.0,0,0.0,0.0,0,0,0,0
7,4,0,2,227,1,1,0,1,0,0,103,2.0,0,0.0,0.0,0,0,0,0
6,3,0,1,151,1,1,0,0,0,0,78,3.333,0,0.0,0.0,0,0,0,0
7,2,0,3,157,1,2,0,0,0,0,55,0.667,0,0.0,0.0,0,0,0,0
15,3,0,1,281,1,3,0,0,0,0,87,1.333,0,0.0,0.0,0,0,0,0
8,1,0,2,158,1,1,0,0,0,0,32,0.667,0,0.0,0.0,0,0,0,0
6,2,0,3,179,1,1,0,0,1,0,54,0.667,0,0.0,0.0,0,0,0,0
7,4,0,1,142,1,2,0,1,0,0,103,0.667,0,0.0,0.0,0,0,0,0
7,4,0,4,199,1,1,0,0,0,0,103,0.667,0,0.0,0.0,0,0,0,0
11,1,0,3,128,1,1,0,0,0,0,35,0.667,0,0.0,0.0,0,0,0,0
11,0,0,3,10,1,1,0,0,0,0,11,0.0,0,0.0,0.0,0,0,0,0
8,4,0,3,131,1,3,0,0,0,0,104,1.333,0,0.0,0.0,0,0,0,0
9,2,0,1,153,1,1,0,1,0,1,57,1.333,0,0.0,0.0,0,0,0,0
8,3,0,2,236,1,2,0,1,0,0,80,0.667,0,0.0,0.0,0,0,0,0
12,1,0,2,158,1,1,0,0,0,0,36,0.667,0,0.0,0.0,0,0,0,0
11,1,0,3,72,1,2,0,0,0,0,35,1.333,0,0.0,0.0,0,0,0,0
13,4,0,1,106,1,1,0,1,0,0,109,1.333,0,0.0,0.0,1,0,0,0
10,3,0,5,191,1,1,0,0,0,0,82,1.333,0,0.0,0.0,0,0,0,0
7,3,0,3,207,1,1,0,0,1,0,79,2.0,0,0.0,0.0,0,0,0,0
5,6,1,24,2,0,1,1,0,1,2,149,3.0,0,0.386,0.193,0,0,0,1
8,0,0,3,189,1,2,0,0,0,0,8,0.0,0,0.0,0.0,0,0,0,0
7,0,0,2,152,1,1,0,0,0,0,7,0.0,0,0.0,0.0,0,0,0,0
10,4,0,4,155,1,1,0,0,0,0,106,0.667,0,0.0,0.0,0,0,0,0
6,0,0,1,193,1,1,0,1,0,0,6,1.333,0,0.0,0.0,0,0,0,0
10,3,0,2,135,1,1,0,0,0,0,82,0.0,0,0.0,0.0,0,0,0,0
8,4,0,2,185,1,2,0,0,0,0,104,0.667,0,0.0,0.0,0,0,0,0
16,6,1,4,219,1,3,0,0,0,0,160,0.667,0,0.0,0.0,0,0,0,0
11,4,0,1,248,1,1,0,0,0,0,107,0.0,0,0.0,0.0,0,0,0,0
7,1,0,2,115,1,2,0,1,0,0,31,0.667,0,0.0,0.0,0,0,0,0
10,0,0,3,94,1,1,0,0,0,1,10,0.667,0,0.0,0.0,0,0,0,0
9,4,0,4,195,1,2,0,1,0,0,105,0.0,0,0.0,0.0,0,0,0,0
0,5,1,12,14,0,1,1,0,1,2,120,4.667,0,0.443,0.032,0,0,0,1
6,0,0,3,236,1,1,0,0,0,0,6,1.333,0,0.0,0.0,0,0,0,0
9,2,0,2,193,1,1,0,0,0,0,57,1.333,0,0.0,0.0,0,0,0,0
8,3,0,2,125,1,1,0,1,0,0,80,0.667,0,0.0,0.0,0,0,0,0
10,0,0,1,198,1,1,0,1,0,0,10,0.0,0,0.0,0.0,1,0,0,0
17,1,0,1,150,1,3,0,1,0,0,41,0.0,0,0.0,0.0,0,0,0,0
7,4,0,3,180,1,1,0,1,0,0,103,0.0,0,0.0,0.0,0,0,0,0
9,2,0,3,208,1,2,0,0,0,0,57,0.667,0,0.0,0.0,0,1,0,0
10,0,0,2,151,1,1,0,0,0,0,10,1.333,0,0.0,0.0,0,0,0,0
6,2,0,2,172,1,1,0,0,0,1,54,1.333,0,0.0,0.0,0,0,0,0
6,3,0,3,217,1,1,0,0,0,0,78,0.667,0,0.0,0.0,0,0,0,0
8,0,0,1,198,1,1,0,1,0,0,8,0.0,0,0.0,0.0,0,0,0,0
12,1,0,3,314,1,1,0,0,0,0,36,0.667,0,0.0,0.0,0,0,0,0
8,4,0,3,95,1,1,0,0,0,0,104,2.0,0,0.0,0.0,0,0,0,0
10,0,0,2,158,1,1,0,0,0,0,10,0.667,0,0.0,0.0,0,0,0,0
9,0,0,2,109,1,1,0,1,0,0,9,0.667,0,0.0,0.0,0,0,0,0
8,4,0,2,79,1,1,0,0,0,0,104,0.667,0,0.0,0.0,0,1,0,0
6,1,0,5,108,1,2,0,0,0,1,30,1.333,0,0.0,0.0,0,0,0,0
15,2,0,5,70,0,1,1,0,1,2,63,5.333,0,0.438,0.006,1,1,0,1
11,2,0,4,118,1,1,0,1,0,0,59,0.667,0,0.0,0.0,0,0,0,0
6,0,0,3,206,1,1,0,0,0,0,6,0.667,0,0.0,0.0,0,0,0,0
10,2,0,4,115,1,1,0,1,0,0,58,0.667,0,0.0,0.0,0,0,0,0
8,3,0,4,174,1,1,0,0,0,0,80,0.0,0,0.0,0.0,0,0,0,0
10,0,0,2,128,1,1,0,0,0,0,10,0.0,0,0.0,0.0,0,0,0,0
10,4,0,4,194,1,2,0,1,0,0,106,0.667,0,0.0,0.0,0,0,0,0
8,4,0,5,114,0,1,1,1,1,4,104,3.0,0,0.204,0.002,1,1,0,1
7,1,0,2,169,1,1,0,0,1,0,31,0.667,0,0.0,0.0,0,0,0,0
6,3,0,1,257,1,1,0,1,0,0,78,0.667,0,0.0,0.0,1,0,0,0
6,4,0,2,156,1,2,0,1,0,0,102,1.333,0,0.0,0.0,0,0,0,0
10,4,0,2,109,1,1,0,1,1,0,106,0.667,0,0.0,0.0,1,0,0,0
17,0,0,25,1,0,1,1,0,1,10,17,6.0,1,5.955,5.955,1,1,1,1
13,5,1,1,87,1,3,1,0,0,0,133,1.333,0,0.0,0.0,0,0,0,0
8,4,0,3,247,1,1,0,0,0,0,104,0.0,0,0.0,0.0,0,0,0,0
6,3,0,3,107,1,1,0,0,0,0,78,0.667,0,0.9,0.008,0,0,0,0
11,1,0,1,225,1,1,0,0,0,0,35,0.0,0,0.0,0.0,1,0,0,0
10,1,0,3,101,1,2,0,0,0,0,34,0.667,0,0.0,0.0,0,0,0,0
6,0,0,4,148,1,2,0,1,0,1,6,1.333,0,0.0,0.0,0,0,0,0
9,1,0,3,128,1,2,0,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
11,2,0,4,163,1,1,0,1,0,0,59,0.0,0,0.0,0.0,0,0,0,0
8,0,0,3,197,1,1,0,0,0,0,8,2.0,0,0.0,0.0,0,0,0,0
11,4,0,5,134,1,2,0,1,0,1,107,1.333,0,0.0,0.0,0,0,0,0
9,0,0,4,123,1,1,0,1,0,0,9,0.0,0,0.0,0.0,1,0,0,0
10,3,0,2,247,1,1,0,0,0,0,82,0.667,0,0.0,0.0,0,0,0,0
14,4,0,21,1,0,1,1,0,1,8,110,3.0,1,24.665,24.665,1,1,1,1
10,3,0,1,156,1,2,0,0,0,0,82,1.333,0,0.0,0.0,0,0,0,0
6,4,0,1,139,1,1,0,1,0,0,102,1.333,0,0.0,0.0,0,0,0,0
6,4,0,2,148,1,1,0,0,0,0,102,0.667,0,0.0,0.0,1,0,0,0
6,1,0,3,121,1,2,0,0,0,0,30,1.333,0,0.0,0.0,0,0,0,0
7,4,0,4,141,1,1,0,1,1,0,103,2.0,0,0.0,0.0,0,0,0,0
11,1,0,3,98,1,1,0,1,0,0,35,2.0,0,0.0,0.0,0,0,0,0
7,2,0,3,186,1,2,0,0,0,0,55,0.667,0,0.0,0.0,0,0,0,0
8,2,0,4,189,1,2,0,0,0,1,56,0.667,0,0.0,0.0,0,0,0,0
7,3,0,2,192,1,1,0,0,0,0,79,0.667,0,0.0,0.0,0,0,0,0
6,0,0,4,134,1,1,0,0,0,0,6,2.667,0,0.0,0.0,0,0,0,0
9,3,0,4,225,1,2,0,0,0,0,81,0.0,0,0.0,0.0,0,0,0,0
8,3,0,2,165,1,2,0,0,0,0,80,0.667,0,0.0,0.0,0,0,0,0
10,2,0,3,138,1,1,0,0,0,0,58,0.667,0,0.0,0.0,0,0,0,0
8,0,0,4,163,1,1,0,1,0,0,8,0.0,0,0.0,0.0,0,0,0,0
9,4,0,2,34,1,1,0,0,0,0,105,0.667,0,0.0,0.0,0,0,0,0
7,4,0,1,14,1,2,0,1,0,1,103,0.667,0,0.0,0.0,0,0,0,0
10,1,0,4,181,1,1,0,1,0,0,34,0.667,0,0.0,0.0,0,0,0,0
8,0,0,4,179,1,1,0,1,1,0,8,1.333,0,0.0,0.0,0,0,0,0
6,3,0,2,97,1,1,0,1,0,0,78,1.333,0,0.0,0.0,0,0,0,0
11,1,0,2,165,1,1,0,0,0,0,35,0.667,0,0.0,0.0,0,0,0,0
10,4,0,1,86,1,1,0,0,0,0,106,0.0,0,0.0,0.0,0,0,0,0
12,0,0,2,61,1,1,0,1,0,0,12,0.667,0,0.0,0.0,0,0,0,0
6,4,0,3,201,1,1,0,1,0,0,102,2.0,0,0.0,0.0,0,0,0,0
7,2,0,2,225,1,1,0,0,0,0,55,0.0,0,0.0,0.0,0,0,0,0
8,4,0,2,236,1,2,0,0,0,0,104,0.0,0,0.0,0.0,0,0,0,0
12,1,0,28,0,0,1,1,0,1,7,36,3.0,1,65.754,657.54,1,1,1,1
11,3,0,1,145,1,2,0,0,0,0,83,2.0,0,0.0,0.0,0,1,0,0
9,2,0,1,195,1,1,0,0,0,0,57,0.667,0,0.0,0.0,0,0,0,0
16,0,0,3,111,1,3,0,0,0,0,16,0.667,0,0.0,0.0,0,0,0,0
6,4,0,1,80,1,1,0,1,0,0,102,0.667,0,0.0,0.0,0,0,0,0
17,4,0,17,0,0,1,1,0,1,11,113,4.667,1,97.379,973.789,1,1,1,1
8,2,0,3,113,1,1,0,0,0,1,56,1.333,0,0.0,0.0,1,0,0,0
9,0,0,2,113,1,1,0,0,0,0,9,0.667,0,0.0,0.0,0,0,0,0
9,4,0,3,143,1,2,0,1,0,0,105,0.667,0,0.0,0.0,0,0,0,0
6,3,0,2,71,1,1,0,0,0,0,78,1.333,0,0.0,0.0,0,0,0,0
11,0,0,5,75,1,2,0,1,0,0,11,2.0,0,0.0,0.0,0,0,0,0
10,4,0,2,69,1,1,0,0,0,0,106,0.667,0,0.0,0.0,0,0,0,0
9,3,0,2,284,1,2,0,0,0,0,81,0.0,0,0.0,0.0,0,0,0,0
10,4,0,2,216,1,1,0,1,0,0,106,0.667,0,0.0,0.0,1,0,0,0
13,0,0,3,110,1,1,0,0,0,0,13,1.333,0,0.0,0.0,0,0,0,0
7,1,0,3,174,1,1,0,0,0,0,31,2.0,0,0.0,0.0,0,0,0,0
8,3,0,2,123,1,2,0,1,0,1,80,0.0,0,0.0,0.0,0,0,0,0
7,3,0,2,102,1,2,1,1,0,0,79,1.333,0,0.0,0.0,0,0,0,0
7,3,0,1,237,1,1,0,0,0,0,79,0.667,0,0.0,0.0,0,0,0,0
2,0,0,8,11,0,1,1,0,1,3,2,5.333,0,2.058,0.187,0,1,0,1
8,3,0,2,99,1,2,0,0,0,0,80,0.0,0,0.0,0.0,0,0,0,0
7,2,0,4,122,1,1,0,1,0,0,55,1.333,0,0.0,0.0,0,0,0,0
8,0,0,2,226,1,1,0,0,0,1,8,1.333,0,0.0,0.0,0,0,0,0
9,4,0,4,126,1,2,0,0,0,0,105,0.667,0,0.0,0.0,0,0,0,0
17,4,0,3,79,1,3,0,0,0,0,113,0.0,0,0.0,0.0,0,0,0,0
9,4,0,2,151,1,2,0,1,0,0,105,0.0,0,0.0,0.0,0,0,0,0
10,4,0,1,178,1,1,0,0,0,0,106,0.667,0,0.0,0.0,0,0,0,0
9,4,0,2,207,1,1,0,1,0,0,105,0.667,0,0.0,0.0,0,0,0,0
10,2,0,2,262,1,2,0,0,0,0,58,0.667,0,0.0,0.0,0,0,0,0
16,4,0,32,2,0,1,1,0,1,11,112,4.0,1,57.151,28.576,1,0,1,1
9,0,0,3,200,1,1,0,0,0,0,9,0.667,0,0.0,0.0,0,0,0,0
7,4,0,3,50,1,2,0,0,0,0,103,0.667,0,0.0,0.0,0,0,0,0
11,4,0,3,127,1,1,0,0,0,0,107,0.667,0,0.0,0.0,1,0,0,0
9,4,0,3,164,1,1,0,0,0,0,105,0.0,0,0.0,0.0,0,0,0,0
6,3,0,3,154,1,1,0,0,1,0,78,0.667,0,0.0,0.0,0,0,0,0
7,2,0,3,97,1,2,0,0,0,0,55,1.333,0,0.0,0.0,0,0,0,0
12,1,0,1,194,1,1,0,0,0,0,36,0.667,0,0.0,0.0,0,0,0,0
9,2,0,2,187,1,1,0,0,0,0,57,0.0,0,0.0,0.0,0,0,0,0
6,2,0,1,191,1,2,1,0,0,0,54,1.333,0,0.0,0.0,0,0,0,0
0,3,0,7,11,0,1,1,0,1,4,72,5.333,0,0.157,0.014,1,0,0,1
11,2,0,2,116,1,1,0,1,0,0,59,1.333,0,0.0,0.0,0,0,0,0
7,3,0,1,208,1,2,0,0,0,0,79,1.333,0,0.0,0.0,0,0,0,0
9,2,0,1,220,1,1,0,0,0,0,57,1.333,0,0.0,0.0,1,0,0,0
9,4,0,2,169,1,1,0,0,0,0,105,1.333,0,0.0,0.0,0,0,0,0
9,2,0,3,106,1,1,0,0,0,0,57,1.333,0,0.0,0.0,0,0,0,0
8,2,0,1,178,1,1,0,0,0,0,56,1.333,0,0.0,0.0,1,0,0,0
23,2,0,13,16,0,1,1,0,1,5,71,4.0,0,0.472,0.03,1,1,0,1
11,1,0,3,182,1,1,0,1,0,0,35,0.0,0,0.0,0.0,0,0,0,0
6,2,0,2,254,1,1,0,1,0,0,54,0.667,0,0.0,0.0,1,0,0,0
6,2,0,2,241,1,1,0,0,0,0,54,0.667,0,0.0,0.0,0,0,0,0
8,2,0,3,122,1,1,0,1,0,0,56,0.667,0,0.0,0.0,0,0,0,0
9,4,0,4,79,1,1,0,0,0,0,105,0.667,0,0.0,0.0,0,0,0,0
9,2,0,2,211,1,2,0,0,1,0,57,0.0,0,0.0,0.0,0,0,0,0
13,2,0,1,278,1,1,0,1,0,0,61,1.333,0,0.0,0.0,0,0,0,0
11,0,0,1,164,1,1,0,0,0,0,11,2.0,0,0.0,0.0,0,0,0,0
8,1,0,1,110,1,2,0,0,0,0,32,0.0,0,0.0,0.0,0,0,0,0
9,0,0,1,192,1,2,0,0,0,0,9,0.667,0,0.0,0.0,0,0,0,0
8,1,0,4,170,1,1,0,0,0,1,32,1.333,0,0.0,0.0,0,0,0,0
10,1,0,4,201,1,1,0,0,0,0,34,0.667,0,0.0,0.0,0,0,0,0
7,3,0,3,118,1,1,0,0,0,0,79,2.0,0,0.0,0.0,0,0,0,0
10,4,0,3,167,1,2,0,0,0,0,106,0.667,0,0.0,0.0,0,0,0,0
7,4,0,4,155,1,1,0,0,0,0,103,0.0,0,0.0,0.0,0,0,0,0
6,2,0,1,103,1,2,0,0,1,0,54,1.333,0,0.0,0.0,0,0,0,0
15,2,0,1,89,1,3,0,0,0,0,63,1.333,0,0.0,0.0,0,0,0,0
7,4,0,3,115,1,1,0,0,0,0,103,1.333,0,0.0,0.0,0,0,0,0
1,1,0,8,10,0,1,1,0,1,4,25,6.0,0,1.608,0.161,0,1,0,1
6,0,0,2,101,1,2,0,0,0,0,6,2.0,0,0.0,0.0,0,0,0,0
11,3,0,2,115,1,1,0,0,0,0,83,0.0,0,0.0,0.0,0,0,0,0
11,4,0,2,52,1,1,0,0,0,0,107,0.0,0,0.0,0.0,1,0,0,0
13,0,0,3,104,1,3,1,0,0,0,13,2.667,0,0.0,0.0,0,0,0,0
11,1,0,2,170,1,1,0,0,0,0,35,0.667,0,0.0,0.0,0,0,0,0
10,0,0,4,135,1,1,0,0,0,0,10,0.667,0,0.0,0.0,0,0,0,0
7,3,0,4,94,1,1,0,0,0,0,79,1.333,0,0.0,0.0,1,0,0,0
8,1,0,1,180,1,2,0,1,0,0,32,0.667,0,0.0,0.0,0,0,0,0
7,3,0,4,94,1,1,0,1,0,0,79,0.667,0,0.0,0.0,0,1,0,0
11,3,0,1,71,1,1,0,0,1,0,83,0.0,0,0.0,0.0,0,0,0,0
13,0,0,2,46,1,1,0,1,1,0,13,2.667,0,0.0,0.0,0,0,0,0
10,1,0,2,193,1,1,0,0,0,0,34,0.667,0,0.0,0.0,1,0,0,0
7,4,0,5,77,1,1,0,1,0,0,103,0.667,0,0.0,0.0,0,0,0,0
9,3,0,2,122,1,2,0,1,0,0,81,0.667,0,0.0,0.0,0,0,0,0
7,0,0,5,105,1,1,0,0,0,0,7,0.0,0,0.0,0.0,0,0,0,0
6,3,0,4,228,1,1,0,1,0,0,78,0.667,0,0.0,0.0,0,0,0,0
13,2,0,3,79,1,1,0,1,0,0,61,1.333,0,0.0,0.0,0,0,0,0
7,2,0,4,267,1,1,0,0,0,0,55,2.667,0,0.0,0.0,0,0,0,0
11,0,0,1,193,1,2,0,0,0,0,11,1.333,0,0.0,0.0,0,0,0,0
7,4,0,2,168,1,2,0,0,0,0,103,1.333,0,0.0,0.0,0,0,0,0
8,3,0,2,98,1,2,0,0,0,0,80,0.0,0,0.0,0.0,0,0,0,0
8,0,0,2,163,1,2,0,0,0,0,8,0.667,0,0.0,0.0,0,0,0,0
6,0,0,3,91,1,1,0,1,0,0,6,1.333,0,0.0,0.0,0,0,0,0
6,3,0,1,201,1,1,0,0,0,0,78,1.333,0,0.0,0.0,0,0,0,0
9,2,0,3,190,1,1,0,0,0,0,57,1.333,0,0.0,0.0,0,0,0,0
14,2,0,4,188,1,3,0,0,0,0,62,0.667,0,0.0,0.0,0,0,0,0
17,5,1,7,151,1,3,0,0,0,0,137,0.0,0,0.0,0.0,0,0,0,0
6,4,0,1,151,1,1,0,0,0,0,102,1.333,0,0.0,0.0,0,0,0,0
9,4,0,1,295,1,2,0,0,0,0,105,0.667,0,0.0,0.0,0,0,0,0
8,4,0,3,275,1,1,0,1,0,0,104,1.333,0,0.0,0.0,1,0,0,0
11,3,0,1,94,1,1,0,1,0,0,83,0.667,0,0.0,0.0,1,0,0,0
10,1,0,4,191,1,1,0,1,0,0,34,0.0,0,0.0,0.0,0,0,0,0
9,3,0,1,58,1,2,0,1,0,0,81,0.0,0,0.0,0.0,0,0,0,0
8,3,0,4,123,1,2,0,0,0,0,80,0.0,0,0.0,0.0,0,0,0,0
7,0,0,1,49,1,2,0,0,0,0,7,0.667,0,0.0,0.0,0,0,0,0
8,2,0,34,3,1,1,1,0,1,6,56,3.0,0,0.355,0.118,0,0,0,1
7,2,0,5,237,1,2,0,1,0,0,55,0.667,0,0.0,0.0,0,0,0,0
11,4,0,4,154,1,2,0,0,0,0,107,1.333,0,0.0,0.0,0,0,0,0
9,3,0,3,260,1,2,0,0,0,0,81,0.0,0,0.0,0.0,0,0,0,0
7,4,0,4,10,1,2,0,0,0,0,103,0.667,0,0.0,0.0,0,0,0,0
17,5,1,3,140,1,3,1,0,0,0,137,0.0,0,0.0,0.0,0,0,0,0
10,3,0,2,286,1,2,0,0,0,0,82,0.667,0,0.0,0.0,0,0,0,0
18,6,1,4,188,1,3,0,0,0,0,162,0.667,0,0.0,0.0,0,0,0,0
6,0,0,2,186,1,2,0,1,0,0,6,2.0,0,0.0,0.0,0,0,0,0
10,0,0,3,183,1,1,0,0,0,0,10,0.667,0,0.0,0.0,0,0,0,0
6,1,0,2,105,1,1,0,0,0,1,30,0.667,0,0.0,0.0,0,0,0,0
9,2,0,3,154,1,1,0,0,0,0,57,0.0,0,0.0,0.0,0,0,0,0
12,3,0,2,171,1,1,0,0,0,0,84,1.333,0,0.0,0.0,0,1,0,0
8,0,0,2,84,1,1,0,1,0,0,8,2.0,0,0.0,0.0,0,0,0,0
9,4,0,4,155,1,1,0,0,0,0,105,0.0,0,0.0,0.0,1,0,0,0
9,4,0,16,2,0,1,1,0,1,6,105,3.0,1,5.794,2.897,0,1,0,1
7,0,0,1,195,1,1,0,1,0,0,7,1.333,0,0.0,0.0,1,0,0,0
6,0,0,2,85,1,1,0,0,0,1,6,0.667,0,0.0,0.0,1,0,0,0
9,4,0,3,237,1,1,0,0,0,0,105,0.0,0,0.0,0.0,1,0,0,0
7,3,0,3,134,0,2,0,0,0,0,79,1.333,0,0.6,0.004,0,0,0,0
10,4,0,3,117,1,1,0,0,1,0,106,0.667,0,0.0,0.0,0,0,0,0
7,0,0,3,33,1,1,0,0,0,0,7,0.667,0,0.0,0.0,0,0,0,0
6,0,0,4,117,1,1,0,0,0,0,6,0.667,0,0.0,0.0,1,0,0,0
7,3,0,3,246,1,1,0,1,0,0,79,0.0,0,0.0,0.0,1,0,0,0
6,1,0,5,197,1,2,0,0,0,0,30,1.333,0,0.0,0.0,0,0,0,0
9,1,0,3,102,1,2,0,0,0,0,33,0.0,0,0.0,0.0,0,0,0,0
16,4,0,3,98,1,3,0,0,0,0,112,0.667,0,0.0,0.0,0,0,0,0
11,1,0,1,90,1,2,1,0,0,0,35,2.0,0,0.0,0.0,0,0,0,0
10,2,0,3,190,1,2,0,1,0,0,58,1.333,0,0.0,0.0,0,0,0,0
8,4,0,3,170,1,2,0,0,0,0,104,0.667,0,0.0,0.0,0,0,0,0
7,2,0,3,270,1,1,0,0,0,0,55,1.333,0,0.0,0.0,0,0,0,0
6,2,0,3,118,1,1,0,0,0,0,54,0.667,0,0.0,0.0,0,1,0,0
10,3,0,2,203,1,1,0,0,0,0,82,0.667,0,0.0,0.0,0,0,0,0
8,4,0,2,168,1,1,0,1,0,0,104,0.0,0,0.0,0.0,0,0,0,0
6,4,0,2,143,1,2,0,0,0,0,102,1.333,0,0.0,0.0,0,0,0,0
9,4,0,2,103,1,1,0,1,0,0,105,1.333,0,0.0,0.0,0,0,0,0
7,0,0,4,173,1,2,0,0,0,1,7,1.333,0,0.0,0.0,0,0,0,0
9,1,0,2,43,1,2,0,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
22,5,1,13,11,0,1,1,0,1,3,142,7.333,0,1.888,0.172,1,1,0,1
10,3,0,2,157,1,2,0,0,0,0,82,0.667,0,0.0,0.0,0,0,0,0
10,3,0,2,167,1,2,0,0,0,0,82,0.667,0,0.0,0.0,0,0,0,0
10,0,0,2,131,1,1,0,1,0,1,10,0.667,0,0.0,0.0,1,0,0,0
8,3,0,3,166,1,1,0,0,0,0,80,2.0,0,0.0,0.0,0,0,0,0
6,3,0,2,117,1,2,1,0,0,0,78,1.333,0,0.0,0.0,0,0,0,0
8,1,0,3,113,1,1,0,1,0,0,32,1.333,0,0.0,0.0,0,0,0,0
11,4,0,2,114,1,1,0,1,0,0,107,0.667,0,0.0,0.0,1,0,0,0
6,0,0,3,153,1,1,0,0,0,1,6,0.667,0,0.0,0.0,0,0,0,0
13,3,0,2,129,1,3,0,0,0,1,85,0.0,0,0.0,0.0,0,0,0,0
6,1,0,3,126,1,1,0,0,0,0,30,1.333,0,0.0,0.0,0,0,0,0
10,2,0,5,213,1,1,0,0,0,0,58,0.667,0,0.0,0.0,0,0,0,0
10,3,0,4,172,1,1,0,0,0,0,82,0.0,0,0.0,0.0,0,0,0,0
10,3,0,4,186,1,1,0,0,0,0,82,0.667,0,0.0,0.0,0,0,0,0
8,3,0,5,175,1,1,0,0,0,0,80,1.333,0,0.0,0.0,0,0,0,0
8,0,0,1,167,1,1,0,0,0,0,8,0.0,0,0.0,0.0,0,0,0,0
8,2,0,2,60,1,2,0,0,0,0,56,0.667,0,0.0,0.0,0,0,0,0
6,4,0,4,219,1,2,0,0,0,0,102,1.333,0,0.0,0.0,0,0,0,0
7,4,0,3,122,1,1,0,1,0,0,103,0.667,0,0.0,0.0,0,0,0,0
9,4,0,1,136,1,1,0,0,0,0,105,0.667,0,0.0,0.0,0,0,0,0
10,1,0,4,215,1,1,0,0,0,1,34,0.0,0,0.0,0.0,0,0,0,0
8,3,0,4,83,1,2,0,1,0,0,80,0.667,0,0.0,0.0,0,0,0,0
6,1,0,3,97,1,2,0,0,0,0,30,1.333,0,0.0,0.0,0,0,0,0
7,3,0,3,83,1,1,0,0,0,0,79,0.0,0,0.0,0.0,0,0,0,0
8,0,0,2,197,1,2,0,1,0,0,8,0.667,0,0.0,0.0,0,0,0,0
9,2,0,1,103,1,2,0,0,0,0,57,0.667,0,0.0,0.0,0,0,0,0
8,1,0,2,191,1,1,0,1,0,0,32,0.0,0,0.0,0.0,0,0,0,0
9,1,0,1,145,1,2,0,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
10,0,0,1,145,1,1,0,0,1,0,10,2.0,0,0.0,0.0,0,0,0,0
8,3,0,2,153,1,1,0,0,0,0,80,0.0,0,0.0,0.0,0,0,0,0
10,0,0,1,134,1,1,0,1,0,0,10,0.667,0,0.0,0.0,1,0,0,0
9,0,0,2,177,1,1,0,1,0,0,9,0.0,0,0.0,0.0,0,0,0,0
7,1,0,3,152,1,1,0,0,0,0,31,0.667,0,0.0,0.0,0,0,0,0
11,4,0,3,81,1,1,0,0,0,0,107,0.667,0,0.0,0.0,0,0,0,0
11,2,0,3,210,1,2,0,0,0,0,59,1.333,0,0.0,0.0,0,0,0,0
10,3,0,2,149,1,1,0,1,0,0,82,0.667,0,0.0,0.0,0,0,0,0
9,4,0,4,204,1,1,0,0,0,0,105,1.333,0,0.0,0.0,0,0,0,0
7,0,0,1,178,1,2,0,0,0,0,7,1.333,0,0.0,0.0,0,0,0,0
7,0,0,3,187,1,1,0,1,0,0,7,0.667,0,0.0,0.0,0,0,0,0
6,4,0,2,258,1,2,1,0,0,0,102,2.0,0,0.0,0.0,0,0,0,0
15,1,0,3,188,1,3,0,1,0,0,39,1.333,0,0.0,0.0,0,0,0,0
8,2,0,5,81,1,2,0,1,0,0,56,0.0,0,0.0,0.0,0,0,0,0
11,2,0,5,157,1,1,0,0,0,0,59,0.0,0,0.0,0.0,0,0,0,0
7,1,0,3,137,1,2,0,1,0,0,31,0.667,0,0.0,0.0,0,0,0,0
10,3,0,1,156,1,1,0,0,0,0,82,0.667,0,0.0,0.0,0,0,0,0
8,4,0,2,247,1,1,0,1,0,0,104,1.333,0,0.0,0.0,0,0,0,0
7,4,0,2,74,1,1,0,0,0,0,103,1.333,0,0.0,0.0,0,0,0,0
9,0,0,2,168,1,1,0,1,0,0,9,0.667,0,0.0,0.0,0,0,0,0
9,3,0,1,128,1,1,0,1,0,0,81,0.667,0,0.0,0.0,0,0,0,0
6,0,0,2,217,1,1,0,0,0,0,6,1.333,0,0.0,0.0,0,0,0,0
7,3,0,1,221,1,2,0,0,0,0,79,1.333,0,0.0,0.0,0,0,0,0
13,3,0,5,138,1,1,0,0,0,0,85,1.333,0,0.0,0.0,0,0,0,0
11,0,0,2,80,1,1,0,0,0,0,11,1.333,0,0.0,0.0,0,0,0,0
13,3,0,2,141,1,1,0,0,0,0,85,1.333,0,0.0,0.0,0,0,0,0
